raceId,driverId,constructorId,positionText,positionOrder,points,rank
236,56,6,R,13,0.0,\N
236,22,17,R,14,0.0,\N
236,64,27,R,15,0.0,\N
236,50,29,R,16,0.0,\N
236,49,15,R,17,0.0,\N
236,65,15,R,18,0.0,\N
236,44,27,R,19,0.0,\N
236,86,18,F,20,0.0,\N
237,30,6,1,1,10.0,\N
237,55,22,2,2,6.0,\N
237,57,1,3,3,4.0,\N
237,84,17,4,4,3.0,\N
237,22,17,5,5,2.0,\N
237,64,27,6,6,1.0,\N
237,35,3,7,7,0.0,\N
237,50,29,8,8,0.0,\N
237,65,15,9,9,0.0,\N
237,79,25,10,10,0.0,\N
237,73,29,R,11,0.0,\N
237,56,6,R,12,0.0,\N
237,83,18,R,13,0.0,\N
237,63,25,R,14,0.0,\N
237,49,15,R,15,0.0,\N
237,71,3,R,16,0.0,\N
237,86,18,R,17,0.0,\N
237,77,22,R,18,0.0,\N
237,44,27,R,19,0.0,\N
237,14,1,R,20,0.0,\N
238,35,3,1,1,10.0,\N
238,71,3,2,2,6.0,\N
238,30,6,3,3,4.0,\N
238,55,22,4,4,3.0,\N
238,56,6,5,5,2.0,\N
238,77,22,6,6,1.0,\N
238,49,15,7,7,0.0,\N
238,65,15,8,8,0.0,\N
238,84,17,9,9,0.0,\N
238,44,27,10,10,0.0,\N
238,63,25,11,11,0.0,\N
238,79,25,12,12,0.0,\N
238,14,1,13,13,0.0,\N
238,73,29,14,14,0.0,\N
238,86,18,15,15,0.0,\N
238,83,18,16,16,0.0,\N
238,57,1,R,17,0.0,\N
238,50,29,R,18,0.0,\N
238,64,27,R,19,0.0,\N
238,22,17,R,20,0.0,\N
239,71,3,1,1,10.0,\N
239,30,6,2,2,6.0,\N
239,57,1,3,3,4.0,\N
239,77,22,4,4,3.0,\N
239,84,17,5,5,2.0,\N
239,49,15,6,6,1.0,\N
239,44,27,7,7,0.0,\N
239,14,1,8,8,0.0,\N
239,22,17,9,9,0.0,\N
239,65,15,10,10,0.0,\N
239,50,29,11,11,0.0,\N
239,83,18,12,12,0.0,\N
239,73,29,13,13,0.0,\N
239,56,6,R,14,0.0,\N
239,79,25,R,15,0.0,\N
239,35,3,R,16,0.0,\N
239,63,25,R,17,0.0,\N
239,64,27,R,18,0.0,\N
239,55,22,R,19,0.0,\N
239,86,18,F,20,0.0,\N
240,30,22,1,1,10.0,\N
240,14,3,2,2,6.0,\N
240,77,6,3,3,4.0,\N
240,57,1,4,4,3.0,\N
240,55,6,5,5,2.0,\N
240,87,1,6,6,1.0,\N
240,63,25,7,7,0.0,\N
240,88,27,8,8,0.0,\N
240,85,30,9,9,0.0,\N
240,64,28,10,10,0.0,\N
240,81,29,R,11,0.0,\N
240,89,29,R,12,0.0,\N
240,69,18,R,13,0.0,\N
240,90,28,R,14,0.0,\N
240,91,15,R,15,0.0,\N
240,71,3,R,16,0.0,\N
240,65,22,R,17,0.0,\N
240,92,30,R,18,0.0,\N
240,22,17,R,19,0.0,\N
240,50,31,R,20,0.0,\N
240,79,25,R,21,0.0,\N
240,56,17,R,22,0.0,\N
240,93,31,R,23,0.0,\N
240,49,15,R,24,0.0,\N
240,44,27,R,25,0.0,\N
240,94,18,R,26,0.0,\N
241,71,3,1,1,10.0,\N
241,55,6,2,2,6.0,\N
241,30,22,3,3,4.0,\N
241,65,22,4,4,3.0,\N
241,49,15,5,5,2.0,\N
241,77,6,6,6,1.0,\N
241,44,27,7,7,0.0,\N
241,79,25,8,8,0.0,\N
241,93,31,9,9,0.0,\N
241,64,28,N,10,0.0,\N
241,90,28,N,11,0.0,\N
241,63,25,R,12,0.0,\N
241,88,27,R,13,0.0,\N
241,94,18,R,14,0.0,\N
241,81,29,R,15,0.0,\N
241,89,29,R,16,0.0,\N
241,22,17,R,17,0.0,\N
241,50,31,R,18,0.0,\N
241,14,3,R,19,0.0,\N
241,87,1,R,20,0.0,\N
241,56,17,R,21,0.0,\N
241,85,30,R,22,0.0,\N
241,57,1,R,23,0.0,\N
241,92,30,R,24,0.0,\N
241,91,15,R,25,0.0,\N
241,69,18,R,26,0.0,\N
242,71,3,1,1,10.0,\N
242,55,6,2,2,6.0,\N
242,77,6,3,3,4.0,\N
242,14,3,4,4,3.0,\N
242,57,1,5,5,2.0,\N
242,49,15,6,6,1.0,\N
242,65,22,7,7,0.0,\N
242,56,17,8,8,0.0,\N
242,44,27,9,9,0.0,\N
242,95,1,10,10,0.0,\N
242,88,27,11,11,0.0,\N
242,94,18,12,12,0.0,\N
242,81,29,13,13,0.0,\N
242,69,18,14,14,0.0,\N
242,64,28,N,15,0.0,\N
242,90,28,N,16,0.0,\N
242,91,15,R,17,0.0,\N
242,92,30,R,18,0.0,\N
242,93,31,R,19,0.0,\N
242,22,17,R,20,0.0,\N
242,79,25,R,21,0.0,\N
242,63,25,R,22,0.0,\N
242,85,30,R,23,0.0,\N
242,50,31,R,24,0.0,\N
242,89,29,R,25,0.0,\N
242,30,22,R,26,0.0,\N
243,30,22,1,1,10.0,\N
243,65,22,2,2,6.0,\N
243,77,6,3,3,4.0,\N
243,71,3,4,4,3.0,\N
243,56,17,5,5,2.0,\N
243,44,27,6,6,1.0,\N
243,22,17,7,7,0.0,\N
243,49,15,8,8,0.0,\N
243,84,27,9,9,0.0,\N
243,63,25,10,10,0.0,\N
243,81,29,11,11,0.0,\N
243,50,31,12,12,0.0,\N
243,91,15,13,13,0.0,\N
243,94,18,14,14,0.0,\N
243,93,31,15,15,0.0,\N
243,79,25,R,16,0.0,\N
243,14,3,R,17,0.0,\N
243,57,1,R,18,0.0,\N
243,89,29,R,19,0.0,\N
243,92,30,R,20,0.0,\N
243,90,28,R,21,0.0,\N
243,55,6,R,22,0.0,\N
243,69,18,R,23,0.0,\N
243,95,1,R,24,0.0,\N
243,64,28,R,25,0.0,\N
243,85,30,W,26,0.0,\N
244,30,22,1,1,10.0,\N
244,71,3,2,2,6.0,\N
244,77,6,3,3,4.0,\N
244,65,22,4,4,3.0,\N
244,87,1,5,5,2.0,\N
244,49,15,6,6,1.0,\N
244,94,18,7,7,0.0,\N
244,96,15,8,8,0.0,\N
244,81,29,9,9,0.0,\N
244,64,28,10,10,0.0,\N
244,69,18,R,11,0.0,\N
244,44,27,R,12,0.0,\N
244,63,25,R,13,0.0,\N
244,22,17,R,14,0.0,\N
244,92,30,R,15,0.0,\N
244,55,6,R,16,0.0,\N
244,84,27,R,17,0.0,\N
244,89,29,R,18,0.0,\N
244,79,25,R,19,0.0,\N
244,85,30,D,20,0.0,\N
244,56,17,R,21,0.0,\N
244,14,3,R,22,0.0,\N
244,90,28,R,23,0.0,\N
244,57,1,R,24,0.0,\N
244,50,31,W,25,0.0,\N
244,93,31,W,26,0.0,\N
245,55,6,1,1,10.0,\N
245,22,17,2,2,6.0,\N
245,56,17,3,3,4.0,\N
245,44,27,4,4,3.0,\N
245,30,22,5,5,2.0,\N
245,81,29,6,6,1.0,\N
245,63,25,7,7,0.0,\N
245,69,18,8,8,0.0,\N
245,89,29,9,9,0.0,\N
245,84,27,10,10,0.0,\N
245,77,6,11,11,0.0,\N
245,94,18,R,12,0.0,\N
245,90,28,R,13,0.0,\N
245,71,3,R,14,0.0,\N
245,87,1,R,15,0.0,\N
245,79,25,R,16,0.0,\N
245,92,30,R,17,0.0,\N
245,49,15,R,18,0.0,\N
245,64,28,R,19,0.0,\N
245,96,15,R,20,0.0,\N
245,85,30,R,21,0.0,\N
245,14,3,R,22,0.0,\N
245,65,22,R,23,0.0,\N
245,57,1,R,24,0.0,\N
246,30,22,1,1,10.0,\N
246,71,3,2,2,6.0,\N
246,14,3,3,3,4.0,\N
246,84,27,4,4,3.0,\N
246,55,6,5,5,2.0,\N
246,22,17,6,6,1.0,\N
246,57,1,7,7,0.0,\N
246,44,27,8,8,0.0,\N
246,56,17,9,9,0.0,\N
246,49,15,10,10,0.0,\N
246,87,1,11,11,0.0,\N
246,77,6,12,12,0.0,\N
246,69,18,13,13,0.0,\N
246,81,29,14,14,0.0,\N
246,63,25,15,15,0.0,\N
246,90,28,16,16,0.0,\N
246,85,30,N,17,0.0,\N
246,96,15,R,18,0.0,\N
246,92,30,R,19,0.0,\N
246,94,18,R,20,0.0,\N
246,65,22,R,21,0.0,\N
246,89,29,R,22,0.0,\N
246,79,25,R,23,0.0,\N
246,64,28,R,24,0.0,\N
247,65,22,1,1,10.0,\N
247,55,6,2,2,6.0,\N
247,14,3,3,3,4.0,\N
247,44,27,4,4,3.0,\N
247,87,1,5,5,2.0,\N
247,49,15,6,6,1.0,\N
247,94,18,7,7,0.0,\N
247,63,25,8,8,0.0,\N
247,96,15,9,9,0.0,\N
247,69,18,10,10,0.0,\N
247,22,17,11,11,0.0,\N
247,92,30,12,12,0.0,\N
247,90,28,R,13,0.0,\N
247,30,22,R,14,0.0,\N
247,71,3,R,15,0.0,\N
247,97,29,R,16,0.0,\N
247,79,25,R,17,0.0,\N
247,85,30,R,18,0.0,\N
247,57,1,R,19,0.0,\N
247,77,6,R,20,0.0,\N
247,84,27,R,21,0.0,\N
247,89,29,R,22,0.0,\N
247,64,28,R,23,0.0,\N
247,56,17,R,24,0.0,\N
248,30,22,1,1,10.0,\N
248,14,3,2,2,6.0,\N
248,77,6,3,3,4.0,\N
248,65,22,4,4,3.0,\N
248,96,15,5,5,2.0,\N
248,88,27,6,6,1.0,\N
248,79,25,7,7,0.0,\N
248,85,30,8,8,0.0,\N
248,56,17,9,9,0.0,\N
248,57,1,R,10,0.0,\N
248,49,15,R,11,0.0,\N
248,69,18,R,12,0.0,\N
248,86,30,R,13,0.0,\N
248,90,28,R,14,0.0,\N
248,22,17,R,15,0.0,\N
248,87,1,R,16,0.0,\N
248,44,27,R,17,0.0,\N
248,55,6,R,18,0.0,\N
248,94,18,R,19,0.0,\N
248,89,29,R,20,0.0,\N
248,64,28,R,21,0.0,\N
248,71,3,R,22,0.0,\N
248,63,25,R,23,0.0,\N
248,97,29,R,24,0.0,\N
249,71,3,1,1,10.0,\N
249,14,3,2,2,6.0,\N
249,77,6,3,3,4.0,\N
249,65,22,4,4,3.0,\N
249,49,15,5,5,2.0,\N
249,44,27,6,6,1.0,\N
249,22,17,7,7,0.0,\N
249,69,18,8,8,0.0,\N
249,83,18,9,9,0.0,\N
249,96,15,10,10,0.0,\N
249,30,22,11,11,0.0,\N
249,85,30,12,12,0.0,\N
249,56,17,R,13,0.0,\N
249,84,27,R,14,0.0,\N
249,63,25,R,15,0.0,\N
249,87,1,R,16,0.0,\N
249,79,25,R,17,0.0,\N
249,97,29,R,18,0.0,\N
249,55,6,R,19,0.0,\N
249,64,28,R,20,0.0,\N
249,89,29,R,21,0.0,\N
249,90,28,R,22,0.0,\N
249,86,30,R,23,0.0,\N
249,57,1,R,24,0.0,\N
250,30,22,1,1,10.0,\N
250,71,3,2,2,6.0,\N
250,84,27,3,3,4.0,\N
250,49,15,4,4,3.0,\N
250,87,1,5,5,2.0,\N
250,22,17,6,6,1.0,\N
250,65,22,7,7,0.0,\N
250,63,25,8,8,0.0,\N
250,44,27,9,9,0.0,\N
250,83,18,10,10,0.0,\N
250,96,15,11,11,0.0,\N
250,89,29,12,12,0.0,\N
250,64,28,13,13,0.0,\N
250,90,28,14,14,0.0,\N
250,79,25,R,15,0.0,\N
250,86,30,R,16,0.0,\N
250,69,18,R,17,0.0,\N
250,77,6,R,18,0.0,\N
250,56,17,R,19,0.0,\N
250,97,29,R,20,0.0,\N
250,85,30,R,21,0.0,\N
250,14,3,R,22,0.0,\N
250,55,6,R,23,0.0,\N
250,57,1,R,24,0.0,\N
251,65,22,1,1,10.0,\N
251,57,1,2,2,6.0,\N
251,49,15,3,3,4.0,\N
251,87,1,4,4,3.0,\N
251,63,25,5,5,2.0,\N
251,96,15,6,6,1.0,\N
251,97,29,7,7,0.0,\N
251,89,29,8,8,0.0,\N
251,64,28,9,9,0.0,\N
251,79,25,10,10,0.0,\N
251,55,6,R,11,0.0,\N
251,22,17,R,12,0.0,\N
251,56,17,R,13,0.0,\N
251,77,6,R,14,0.0,\N
251,69,18,R,15,0.0,\N
251,30,22,R,16,0.0,\N
251,71,3,R,17,0.0,\N
251,44,27,R,18,0.0,\N
251,14,3,R,19,0.0,\N
251,84,27,R,20,0.0,\N
251,86,30,R,21,0.0,\N
251,83,18,R,22,0.0,\N
251,85,30,R,23,0.0,\N
251,90,28,R,24,0.0,\N
252,14,3,1,1,10.0,\N
252,30,22,2,2,6.0,\N
252,71,3,3,3,4.0,\N
252,77,6,4,4,3.0,\N
252,55,6,5,5,2.0,\N
252,49,15,6,6,1.0,\N
252,65,22,7,7,0.0,\N
252,84,27,8,8,0.0,\N
252,87,1,9,9,0.0,\N
252,56,17,10,10,0.0,\N
252,22,17,11,11,0.0,\N
252,96,15,12,12,0.0,\N
252,63,25,13,13,0.0,\N
252,69,18,14,14,0.0,\N
252,89,29,15,15,0.0,\N
252,64,28,16,16,0.0,\N
252,90,28,17,17,0.0,\N
252,85,30,R,18,0.0,\N
252,57,1,R,19,0.0,\N
252,98,30,R,20,0.0,\N
252,44,27,R,21,0.0,\N
252,83,18,R,22,0.0,\N
252,79,25,R,23,0.0,\N
252,97,29,R,24,0.0,\N
253,30,22,1,1,10.0,\N
253,55,6,2,2,6.0,\N
253,14,3,3,3,4.0,\N
253,22,17,4,4,3.0,\N
253,65,22,5,5,2.0,\N
253,56,17,6,6,1.0,\N
253,84,27,7,7,0.0,\N
253,57,1,8,8,0.0,\N
253,83,18,9,9,0.0,\N
253,63,25,10,10,0.0,\N
253,69,18,11,11,0.0,\N
253,97,29,12,12,0.0,\N
253,64,28,13,13,0.0,\N
253,99,25,14,14,0.0,\N
253,98,30,15,15,0.0,\N
253,71,3,R,16,0.0,\N
253,85,30,R,17,0.0,\N
253,96,15,R,18,0.0,\N
253,77,6,R,19,0.0,\N
253,90,28,R,20,0.0,\N
253,49,15,R,21,0.0,\N
253,44,27,R,22,0.0,\N
253,87,1,R,23,0.0,\N
253,89,29,R,24,0.0,\N
254,30,22,1,1,10.0,\N
254,14,3,2,2,6.0,\N
254,71,3,3,3,4.0,\N
254,77,6,4,4,3.0,\N
254,55,6,5,5,2.0,\N
254,65,22,6,6,1.0,\N
254,49,15,7,7,0.0,\N
254,44,27,8,8,0.0,\N
254,87,1,9,9,0.0,\N
254,76,1,10,10,0.0,\N
254,56,17,11,11,0.0,\N
254,63,25,12,12,0.0,\N
254,83,18,13,13,0.0,\N
254,79,25,14,14,0.0,\N
254,69,18,15,15,0.0,\N
254,90,28,16,16,0.0,\N
254,64,28,17,17,0.0,\N
254,22,17,R,18,0.0,\N
254,81,29,R,19,0.0,\N
254,89,29,R,20,0.0,\N
254,85,30,R,21,0.0,\N
254,88,27,R,22,0.0,\N
254,96,15,R,23,0.0,\N
254,92,30,R,24,0.0,\N
255,30,22,1,1,10.0,\N
255,57,1,2,2,6.0,\N
255,65,22,3,3,4.0,\N
255,56,17,4,4,3.0,\N
255,44,27,5,5,2.0,\N
255,63,25,6,6,1.0,\N
255,87,1,7,7,0.0,\N
255,49,15,8,8,0.0,\N
255,69,18,9,9,0.0,\N
255,91,15,10,10,0.0,\N
255,83,18,11,11,0.0,\N
255,89,29,12,12,0.0,\N
255,71,3,R,13,0.0,\N
255,14,3,R,14,0.0,\N
255,64,28,R,15,0.0,\N
255,55,6,R,16,0.0,\N
255,85,30,R,17,0.0,\N
255,77,6,R,18,0.0,\N
255,22,17,R,19,0.0,\N
255,79,25,R,20,0.0,\N
255,92,30,R,21,0.0,\N
255,90,28,R,22,0.0,\N
255,81,29,R,23,0.0,\N
255,88,27,W,24,0.0,\N
256,71,3,1,1,10.0,\N
256,44,27,2,2,6.0,\N
256,81,29,3,3,4.0,\N
256,87,1,4,4,3.0,\N
256,63,25,5,5,2.0,\N
256,83,18,6,6,1.0,\N
256,64,28,7,7,0.0,\N
256,92,30,8,8,0.0,\N
256,79,25,R,9,0.0,\N
256,65,22,R,10,0.0,\N
256,56,17,R,11,0.0,\N
256,49,15,R,12,0.0,\N
256,77,6,R,13,0.0,\N
256,84,27,R,14,0.0,\N
256,30,22,R,15,0.0,\N
256,55,6,R,16,0.0,\N
256,90,28,R,17,0.0,\N
256,22,17,R,18,0.0,\N
256,14,3,R,19,0.0,\N
256,89,29,R,20,0.0,\N
256,91,15,R,21,0.0,\N
256,85,30,R,22,0.0,\N
256,69,18,W,23,0.0,\N
256,57,1,W,24,0.0,\N
257,30,22,1,1,10.0,\N
257,71,3,2,2,6.0,\N
257,55,6,3,3,4.0,\N
257,22,17,4,4,3.0,\N
257,79,25,5,5,2.0,\N
257,91,15,6,6,1.0,\N
257,65,32,7,7,0.0,\N
257,94,18,8,8,0.0,\N
257,100,33,9,9,0.0,\N
257,83,32,10,10,0.0,\N
257,44,27,11,11,0.0,\N
257,101,31,12,12,0.0,\N
257,102,3,R,13,0.0,\N
257,84,1,R,14,0.0,\N
257,56,17,R,15,0.0,\N
257,50,22,R,16,0.0,\N
257,103,27,R,17,0.0,\N
257,87,25,R,18,0.0,\N
257,104,29,R,19,0.0,\N
257,49,15,R,20,0.0,\N
257,57,1,R,21,0.0,\N
257,105,18,R,22,0.0,\N
257,81,29,R,23,0.0,\N
257,77,6,R,24,0.0,\N
257,106,33,R,25,0.0,\N
257,92,30,R,26,0.0,\N
257,107,31,F,27,0.0,\N
257,108,30,F,28,0.0,\N
258,30,22,1,1,10.0,\N
258,77,6,2,2,6.0,\N
258,22,17,3,3,4.0,\N
258,104,29,4,4,3.0,\N
258,49,15,5,5,2.0,\N
258,100,33,6,6,1.0,\N
258,65,32,7,7,0.0,\N
258,83,32,8,8,0.0,\N
258,44,27,9,9,0.0,\N
258,103,27,10,10,0.0,\N
258,107,31,11,11,0.0,\N
258,81,29,R,12,0.0,\N
258,91,15,R,13,0.0,\N
258,105,18,R,14,0.0,\N
258,84,1,R,15,0.0,\N
258,94,18,R,16,0.0,\N
258,50,22,R,17,0.0,\N
258,71,3,R,18,0.0,\N
258,88,17,R,19,0.0,\N
258,79,25,R,20,0.0,\N
258,57,1,R,21,0.0,\N
258,106,33,R,22,0.0,\N
258,101,31,R,23,0.0,\N
258,102,3,R,24,0.0,\N
258,78,6,R,25,0.0,\N
258,87,25,R,26,0.0,\N
258,92,30,F,27,0.0,\N
258,108,30,F,28,0.0,\N
259,30,22,1,1,10.0,\N
259,78,6,2,2,6.0,\N
259,57,1,3,3,4.0,\N
259,91,15,4,4,3.0,\N
259,79,25,5,5,2.0,\N
259,71,3,6,6,1.0,\N
259,49,15,7,7,0.0,\N
259,84,1,8,8,0.0,\N
259,87,25,9,9,0.0,\N
259,65,32,10,10,0.0,\N
259,44,27,11,11,0.0,\N
259,103,27,12,12,0.0,\N
259,104,29,13,13,0.0,\N
259,110,17,R,14,0.0,\N
259,105,18,R,15,0.0,\N
259,81,29,R,16,0.0,\N
259,94,18,R,17,0.0,\N
259,101,31,R,18,0.0,\N
259,92,30,R,19,0.0,\N
259,106,33,R,20,0.0,\N
259,77,6,R,21,0.0,\N
259,102,3,R,22,0.0,\N
259,100,33,R,23,0.0,\N
259,109,22,R,24,0.0,\N
259,83,32,R,25,0.0,\N
259,107,31,W,26,0.0,\N
259,22,17,F,27,0.0,\N
259,108,30,F,28,0.0,\N
260,30,22,1,1,10.0,\N
260,84,1,2,2,6.0,\N
260,77,6,3,3,4.0,\N
260,110,17,4,4,3.0,\N
260,55,6,5,5,2.0,\N
260,105,18,6,6,1.0,\N
260,109,22,7,7,0.0,\N
260,106,33,8,8,0.0,\N
260,44,27,9,9,0.0,\N
260,100,33,10,10,0.0,\N
260,83,32,11,11,0.0,\N
260,65,32,R,12,0.0,\N
260,108,30,R,13,0.0,\N
260,92,30,R,14,0.0,\N
260,104,29,R,15,0.0,\N
260,101,31,R,16,0.0,\N
260,87,25,R,17,0.0,\N
260,79,25,R,18,0.0,\N
260,103,27,R,19,0.0,\N
260,22,17,R,20,0.0,\N
260,57,1,R,21,0.0,\N
260,71,3,R,22,0.0,\N
260,81,29,R,23,0.0,\N
260,94,18,R,24,0.0,\N
260,49,15,W,25,0.0,\N
260,91,15,W,26,0.0,\N
261,71,3,1,1,10.0,\N
261,30,22,2,2,6.0,\N
261,87,25,3,3,4.0,\N
261,55,6,4,4,3.0,\N
261,94,18,5,5,2.0,\N
261,56,17,6,6,1.0,\N
261,44,27,7,7,0.0,\N
261,103,27,8,8,0.0,\N
261,70,32,9,9,0.0,\N
261,101,31,10,10,0.0,\N
261,84,1,11,11,0.0,\N
261,109,22,R,12,0.0,\N
261,57,1,R,13,0.0,\N
261,65,32,R,14,0.0,\N
261,22,17,R,15,0.0,\N
261,104,29,R,16,0.0,\N
261,14,3,R,17,0.0,\N
261,92,30,R,18,0.0,\N
261,77,6,R,19,0.0,\N
261,81,29,R,20,0.0,\N
261,49,15,R,21,0.0,\N
261,100,33,R,22,0.0,\N
261,79,25,R,23,0.0,\N
261,105,18,R,24,0.0,\N
261,108,30,R,25,0.0,\N
261,106,33,R,26,0.0,\N
261,85,31,W,27,0.0,\N
262,30,22,1,1,10.0,\N
262,71,3,2,2,6.0,\N
262,55,6,3,3,4.0,\N
262,77,6,4,4,3.0,\N
262,14,3,5,5,2.0,\N
262,109,22,6,6,1.0,\N
262,22,17,7,7,0.0,\N
262,65,32,8,8,0.0,\N
262,94,18,9,9,0.0,\N
262,87,25,10,10,0.0,\N
262,105,18,11,11,0.0,\N
262,44,27,12,12,0.0,\N
262,103,27,13,13,0.0,\N
262,101,31,14,14,0.0,\N
262,70,32,15,15,0.0,\N
262,104,29,D,16,0.0,\N
262,57,1,R,17,0.0,\N
262,106,33,R,18,0.0,\N
262,81,29,R,19,0.0,\N
262,92,30,R,20,0.0,\N
262,100,33,R,21,0.0,\N
262,79,25,R,22,0.0,\N
262,56,17,R,23,0.0,\N
262,110,15,R,24,0.0,\N
262,49,15,R,25,0.0,\N
262,84,1,R,26,0.0,\N
262,108,30,F,27,0.0,\N
263,30,22,1,1,10.0,\N
263,71,3,2,2,6.0,\N
263,77,6,3,3,4.0,\N
263,49,15,4,4,3.0,\N
263,94,18,5,5,2.0,\N
263,110,15,6,6,1.0,\N
263,65,32,7,7,0.0,\N
263,104,29,8,8,0.0,\N
263,111,31,9,9,0.0,\N
263,87,25,10,10,0.0,\N
263,100,33,11,11,0.0,\N
263,79,25,R,12,0.0,\N
263,57,1,R,13,0.0,\N
263,95,3,R,14,0.0,\N
263,55,6,R,15,0.0,\N
263,22,17,R,16,0.0,\N
263,103,27,R,17,0.0,\N
263,106,33,R,18,0.0,\N
263,84,1,R,19,0.0,\N
263,81,29,R,20,0.0,\N
263,44,27,R,21,0.0,\N
263,101,31,R,22,0.0,\N
263,50,22,R,23,0.0,\N
263,56,17,R,24,0.0,\N
263,105,18,R,25,0.0,\N
263,70,32,R,26,0.0,\N
263,108,30,F,27,0.0,\N
263,92,30,F,28,0.0,\N
264,71,3,1,1,10.0,\N
264,55,6,2,2,6.0,\N
264,57,1,3,3,4.0,\N
264,22,17,4,4,3.0,\N
264,14,3,5,5,2.0,\N
264,79,25,6,6,1.0,\N
264,49,15,7,7,0.0,\N
264,50,22,8,8,0.0,\N
264,104,29,9,9,0.0,\N
264,94,18,10,10,0.0,\N
264,65,32,11,11,0.0,\N
264,44,27,12,12,0.0,\N
264,103,27,13,13,0.0,\N
264,106,33,14,14,0.0,\N
264,101,31,15,15,0.0,\N
264,111,31,16,16,0.0,\N
264,30,22,D,17,0.0,\N
264,105,18,R,18,0.0,\N
264,77,6,R,19,0.0,\N
264,87,25,R,20,0.0,\N
264,100,33,R,21,0.0,\N
264,110,15,R,22,0.0,\N
264,81,29,R,23,0.0,\N
264,70,32,R,24,0.0,\N
264,84,1,R,25,0.0,\N
264,56,17,R,26,0.0,\N
264,92,30,F,27,0.0,\N
264,108,30,F,28,0.0,\N
265,77,6,1,1,10.0,\N
265,44,27,2,2,6.0,\N
265,103,27,3,3,4.0,\N
265,104,29,4,4,3.0,\N
265,81,29,5,5,2.0,\N
265,100,33,6,6,1.0,\N
265,106,33,7,7,0.0,\N
265,71,3,8,8,0.0,\N
265,111,31,R,9,0.0,\N
265,101,31,R,10,0.0,\N
265,30,22,R,11,0.0,\N
265,84,1,R,12,0.0,\N
265,14,3,R,13,0.0,\N
265,50,22,R,14,0.0,\N
265,79,25,R,15,0.0,\N
265,55,6,R,16,0.0,\N
265,87,25,R,17,0.0,\N
265,57,1,R,18,0.0,\N
265,49,15,R,19,0.0,\N
265,56,17,R,20,0.0,\N
265,22,17,R,21,0.0,\N
265,65,32,R,22,0.0,\N
265,110,15,R,23,0.0,\N
265,94,18,R,24,0.0,\N
265,70,32,R,25,0.0,\N
265,105,18,R,26,0.0,\N
265,92,30,F,27,0.0,\N
265,108,30,F,28,0.0,\N
266,30,22,1,1,10.0,\N
266,71,3,2,2,6.0,\N
266,50,22,3,3,4.0,\N
266,84,1,4,4,3.0,\N
266,87,25,5,5,2.0,\N
266,44,27,6,6,1.0,\N
266,105,18,7,7,0.0,\N
266,100,33,8,8,0.0,\N
266,106,33,9,9,0.0,\N
266,103,27,10,10,0.0,\N
266,101,31,11,11,0.0,\N
266,77,6,12,12,0.0,\N
266,70,32,13,13,0.0,\N
266,104,29,14,14,0.0,\N
266,14,3,R,15,0.0,\N
266,55,6,R,16,0.0,\N
266,94,18,R,17,0.0,\N
266,49,15,R,18,0.0,\N
266,65,32,R,19,0.0,\N
266,110,15,R,20,0.0,\N
266,81,29,R,21,0.0,\N
266,112,1,R,22,0.0,\N
266,111,31,R,23,0.0,\N
266,79,25,R,24,0.0,\N
266,56,17,R,25,0.0,\N
266,22,17,R,26,0.0,\N
266,92,30,F,27,0.0,\N
266,108,30,F,28,0.0,\N
267,71,3,1,1,10.0,\N
267,57,1,2,2,6.0,\N
267,50,22,3,3,4.0,\N
267,14,3,4,4,3.0,\N
267,87,25,5,5,2.0,\N
267,81,29,6,6,1.0,\N
267,44,27,7,7,0.0,\N
267,94,18,8,8,0.0,\N
267,105,18,9,9,0.0,\N
267,103,27,10,10,0.0,\N
267,111,31,11,11,0.0,\N
267,65,32,12,12,0.0,\N
267,56,17,13,13,0.0,\N
267,30,22,D,14,0.0,\N
267,104,29,R,15,0.0,\N
267,101,31,R,16,0.0,\N
267,110,15,R,17,0.0,\N
267,84,1,R,18,0.0,\N
267,22,17,R,19,0.0,\N
267,79,25,R,20,0.0,\N
267,113,32,R,21,0.0,\N
267,77,6,R,22,0.0,\N
267,112,33,R,23,0.0,\N
267,49,15,R,24,0.0,\N
267,100,33,R,25,0.0,\N
267,55,6,R,26,0.0,\N
267,92,30,F,27,0.0,\N
267,108,30,F,28,0.0,\N
268,71,3,1,1,10.0,\N
268,77,6,2,2,6.0,\N
268,57,1,3,3,4.0,\N
268,22,17,4,4,3.0,\N
268,84,1,5,5,2.0,\N
268,14,3,6,6,1.0,\N
268,103,27,7,7,0.0,\N
268,100,33,8,8,0.0,\N
268,109,22,9,9,0.0,\N
268,44,27,10,10,0.0,\N
268,101,31,R,11,0.0,\N
268,79,25,R,12,0.0,\N
268,104,29,R,13,0.0,\N
268,56,17,R,14,0.0,\N
268,87,25,R,15,0.0,\N
268,94,18,R,16,0.0,\N
268,105,18,R,17,0.0,\N
268,49,15,R,18,0.0,\N
268,110,15,R,19,0.0,\N
268,111,31,R,20,0.0,\N
268,114,33,R,21,0.0,\N
268,55,6,R,22,0.0,\N
268,65,32,R,23,0.0,\N
268,50,22,R,24,0.0,\N
268,70,32,R,25,0.0,\N
268,81,29,R,26,0.0,\N
268,92,30,F,27,0.0,\N
268,108,30,F,28,0.0,\N
269,71,3,1,1,10.0,\N
269,14,3,2,2,6.0,\N
269,57,1,3,3,4.0,\N
